State,Year,Colonies,YieldPerCol,TotalProd,Clothianidin,Imidacloprid,Thiamethoxam,Acetamiprid,Thiacloprid,TotalNeonic,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
Michigan,2011,74000.0,64,4736000.0,17898.8,16502.5,15941.1,1167.8,840.3,52350.5,,,,
Michigan,2012,73000.0,57,4161000.0,36304.2,17017.8,11432.9,707.1,419.9,65881.9,,,,
Michigan,2013,85000.0,55,4675000.0,44878.1,19755.4,14566.3,1127.3,863.8,81190.9,,,,
Michigan,2014,91000.0,63,5733000.0,45281.4,17131.4,20021.4,794.3,1107.0,84335.5,,,,
Michigan,2015,90000.0,58,5220000.0,730.3,8303.2,8145.2,1665.4,56.0,18900.1,,,,
Michigan,2016,89000.0,60,5340000.0,509.1,8771.4,3079.9,1408.7,0.0,13769.1,,,,
Michigan,2017,87000.0,45,3915000.0,,,,,,,,,,
Minnesota,1991,180000.0,91,16380000.0,,,,,,,,,,
Minnesota,1992,190000.0,90,17100000.0,,,,,,,,,,
Minnesota,1993,180000.0,80,14400000.0,,,,,,,,,,
Minnesota,1994,170000.0,79,13430000.0,,,,,,,,,,
Minnesota,1995,165000.0,82,13530000.0,0.0,834.7,0.0,0.0,0.0,834.7,,,,
Minnesota,1996,150000.0,77,11550000.0,0.0,6288.3,0.0,0.0,0.0,6288.3,,,,
Minnesota,1997,145000.0,73,10585000.0,0.0,4246.7,0.0,0.0,0.0,4246.7,,,,
Minnesota,1998,140000.0,79,11060000.0,0.0,2492.2,0.0,0.0,0.0,2492.2,,,,
Minnesota,1999,145000.0,82,11890000.0,0.0,5829.8,0.0,0.0,0.0,5829.8,,,,
Minnesota,2000,150000.0,90,13500000.0,0.0,3226.1,0.0,0.0,0.0,3226.1,,,,
Minnesota,2001,135000.0,81,10935000.0,0.0,4000.5,104.6,0.0,0.0,4105.1,,,,
Minnesota,2002,117000.0,73,8541000.0,0.0,3265.3,1609.1,0.0,0.0,4874.4,,,,
Minnesota,2003,120000.0,83,9960000.0,0.0,375.7,1393.1,0.0,0.0,1768.8,,,,
Minnesota,2004,135000.0,75,10125000.0,5268.9,3102.5,5202.2,0.0,0.0,13573.6,,,,
Minnesota,2005,120000.0,74,8880000.0,17982.9,1101.0,7970.6,0.0,0.0,27054.5,,,,
Minnesota,2006,125000.0,80,10000000.0,21232.4,3571.0,15293.6,13.3,0.0,40110.3,,,,
Minnesota,2007,130000.0,68,8840000.0,28186.4,5190.5,13464.7,0.0,0.0,46841.6,,,,
Minnesota,2008,122000.0,78,9516000.0,42875.7,8183.8,21133.2,0.0,0.0,72192.7,,,,
Minnesota,2009,122000.0,65,7930000.0,49606.5,10683.0,28357.5,122.6,0.0,88769.6,,,,
Minnesota,2010,128000.0,66,8448000.0,45267.0,40330.4,23717.8,420.8,0.0,109736.0,,,,
Minnesota,2011,120000.0,53,6360000.0,94614.2,42626.3,33626.1,223.2,0.0,171089.8,7.511250006896553,0.027564206896551733,0.8915834810344826,0.21831298103448274
Minnesota,2012,125000.0,67,8375000.0,135044.1,29129.6,25763.3,227.9,0.0,190164.9,6.265872999999999,0.034025181818181816,0.36403421969696964,0.15101717424242425
Minnesota,2013,130000.0,58,7540000.0,134266.6,34053.6,31282.7,25.7,0.0,199628.6,,,,
Minnesota,2014,132000.0,60,7920000.0,192952.2,32150.5,41110.0,58.6,0.0,266271.3,6.263100452380952,0.025023104761904773,0.4210397928571429,0.2533785761904762
Minnesota,2015,122000.0,68,8296000.0,352.0,9611.2,9092.0,0.0,0.0,19055.2,6.603410415472768,0.025973945558739275,0.7045693022922638,0.28252350286532957
Minnesota,2016,124000.0,59,7316000.0,1673.0,3889.8,3943.2,557.1,0.0,10063.1,,,,
Minnesota,2017,126000.0,62,7812000.0,,,,,,,,,,
Mississippi,1991,28000.0,36,1008000.0,,,,,,,,,,
Mississippi,1992,25000.0,65,1625000.0,,,,,,,,,,
Mississippi,1993,17000.0,61,1037000.0,,,,,,,,,,
Mississippi,1994,19000.0,53,1007000.0,,,,,,,,,,
Mississippi,1995,16000.0,70,1120000.0,0.0,1533.6,0.0,0.0,0.0,1533.6,,,,
Mississippi,1996,17000.0,80,1360000.0,0.0,696.6,0.0,0.0,0.0,696.6,,,,
Mississippi,1997,19000.0,73,1387000.0,0.0,2569.0,0.0,0.0,0.0,2569.0,,,,
Mississippi,1998,18000.0,86,1548000.0,0.0,1404.8,0.0,0.0,0.0,1404.8,,,,
Mississippi,1999,18000.0,73,1314000.0,0.0,2514.3,0.0,0.0,0.0,2514.3,,,,
Mississippi,2000,17000.0,72,1224000.0,0.0,682.0,169.4,0.0,0.0,851.4,,,,
Mississippi,2001,17000.0,66,1122000.0,0.0,3182.7,1613.2,0.0,0.0,4795.9,,,,
Mississippi,2002,18000.0,78,1404000.0,0.0,4080.3,3439.8,177.6,0.0,7697.7,,,,
Mississippi,2003,21000.0,69,1449000.0,0.0,4981.0,2110.9,80.7,0.0,7172.6,,,,
Mississippi,2004,18000.0,65,1170000.0,276.4,7601.9,4603.1,2104.3,0.0,14585.7,,,,
Mississippi,2005,16000.0,80,1280000.0,4477.5,7273.6,16903.9,1403.0,0.0,30058.0,,,,
Mississippi,2006,14000.0,98,1372000.0,1550.2,5332.2,27097.0,2585.9,0.0,36565.3,,,,
Mississippi,2007,15000.0,92,1380000.0,258.5,5697.0,20317.5,1489.5,0.0,27762.5,,,,
Mississippi,2008,14000.0,98,1372000.0,4828.1,12013.8,18536.6,993.2,0.0,36371.7,,,,
Mississippi,2009,14000.0,104,1456000.0,3800.9,9380.4,13751.7,743.6,0.0,27676.6,,,,
Mississippi,2010,16000.0,98,1568000.0,2113.7,21952.9,18639.1,200.8,0.0,42906.5,,,,
Mississippi,2011,18000.0,115,2070000.0,6635.4,22192.3,23191.2,303.8,0.0,52322.7,,,,
Mississippi,2012,18000.0,118,2124000.0,12287.3,22205.7,15563.3,81.0,0.0,50137.3,,,,
Mississippi,2013,17000.0,116,1972000.0,19968.5,12342.7,15532.7,0.0,0.0,47843.9,,,,
Mississippi,2014,20000.0,112,2240000.0,17883.5,16294.1,22734.8,542.2,0.0,57454.6,,,,
Mississippi,2015,15000.0,83,1245000.0,192.9,8338.6,3334.5,304.7,0.0,12170.7,,,,
Mississippi,2016,19000.0,85,1615000.0,5796.2,9323.8,20000.0,807.8,0.0,35927.8,,,,
Mississippi,2017,13000.0,80,1040000.0,,,,,,,,,,
Missouri,1991,28000.0,65,1820000.0,,,,,,,,,,
Missouri,1992,25000.0,77,1925000.0,,,,,,,,,,
Missouri,1993,24000.0,73,1752000.0,,,,,,,,,,
Missouri,1994,25000.0,77,1925000.0,,,,,,,,,,
Missouri,1995,23000.0,67,1541000.0,0.0,262.7,0.0,0.0,0.0,262.7,,,,
Missouri,1996,22000.0,74,1628000.0,0.0,374.8,0.0,0.0,0.0,374.8,,,,
Missouri,1997,24000.0,77,1848000.0,0.0,465.6,0.0,0.0,0.0,465.6,,,,
Missouri,1998,23000.0,66,1518000.0,0.0,2264.3,0.0,0.0,0.0,2264.3,,,,
Missouri,1999,24000.0,65,1560000.0,0.0,1382.0,0.0,0.0,0.0,1382.0,,,,
Missouri,2000,23000.0,75,1725000.0,0.0,2756.9,0.0,0.0,0.0,2756.9,16.92800113149847,0.027577774464831804,4.14846302178899,0.525097774847095
Missouri,2001,22000.0,61,1342000.0,0.0,1112.1,0.5,0.0,0.0,1112.6,17.347821935897425,0.029369440422322778,4.333966780448718,0.5037203670814481
Missouri,2002,18000.0,50,900000.0,0.0,901.5,622.6,81.9,0.0,1606.0,17.386874079069777,0.028737476744186048,4.106608170930231,0.5845335244186052
Missouri,2003,17000.0,53,901000.0,0.0,736.4,218.5,139.8,0.0,1094.7,16.532491472093024,0.028861374418604653,3.596000356976745,0.5670933744186045
Missouri,2004,16000.0,41,656000.0,7062.8,7543.4,5998.0,2125.5,30.2,22759.9,13.870773632558134,0.025585274418604656,3.4189968802325583,0.5504802360465113
Missouri,2005,15000.0,50,750000.0,10880.9,6310.5,4482.1,46.8,0.0,21720.3,12.617790969767437,0.032573713953488376,3.1763544430232593,0.48394145465116273
Missouri,2006,15000.0,46,690000.0,12278.1,2711.9,12321.3,152.4,19.2,27482.9,13.149854323943664,0.028702967136150247,3.2980340328638498,0.41624955868544616
Missouri,2007,14000.0,46,644000.0,23367.3,7941.8,11287.0,46.2,0.0,42642.3,12.826106706161138,0.0315637772511848,3.436059853080567,0.41468211848341235
Missouri,2008,11000.0,53,583000.0,14583.0,9536.4,13325.3,166.3,0.0,37611.0,12.108717339534886,0.028429948837209288,2.8067672209302326,0.35955290000000006
Missouri,2009,11000.0,47,517000.0,23669.7,10610.5,24267.1,237.4,0.0,58784.7,,,,
Missouri,2010,11000.0,52,572000.0,15640.2,23728.6,20191.6,614.3,0.0,60174.7,,,,
Missouri,2011,8000.0,43,344000.0,20725.6,36426.1,33808.2,2474.0,0.0,93433.9,,,,
Missouri,2012,7000.0,53,371000.0,44827.9,32864.5,23240.9,80.7,0.0,101014.0,,,,
Missouri,2013,10000.0,47,470000.0,52530.7,25444.6,21109.8,107.3,0.0,99192.4,12.019273761627902,0.024121720930232557,2.4809766162790696,0.2583018517441859
Missouri,2014,12000.0,47,564000.0,61668.2,53768.3,36203.8,48.4,0.0,151688.7,11.834839902506964,0.02508600278551531,2.1309381949860726,0.2547120083565459
Missouri,2015,10000.0,52,520000.0,907.2,7645.3,3643.7,34.7,0.0,12230.9,13.109978697841727,0.02068346043165468,1.3924375341726603,0.26952590287769757
Missouri,2016,8000.0,62,496000.0,4303.2,7081.4,1883.5,0.0,0.0,13268.1,12.485846530612243,0.02304571428571429,1.1153763775510206,0.3231519081632653
Missouri,2017,8000.0,65,520000.0,,,,,,,,,,
Montana,1991,86000.0,92,7912000.0,,,,,,,,,,
Montana,1992,87000.0,110,9570000.0,,,,,,,,,,
Montana,1993,95000.0,98,9310000.0,,,,,,,,,,
Montana,1994,119000.0,105,12495000.0,,,,,,,,,,
Montana,1995,106000.0,80,8480000.0,0.0,7.9,0.0,0.0,0.0,7.9,,,,
Montana,1996,117000.0,60,7020000.0,0.0,89.0,0.0,0.0,0.0,89.0,,,,
Montana,1997,107000.0,120,12840000.0,0.0,128.3,0.0,0.0,0.0,128.3,,,,
Montana,1998,115000.0,122,14030000.0,0.0,44.5,0.0,0.0,0.0,44.5,,,,
Montana,1999,122000.0,70,8540000.0,0.0,264.2,0.0,0.0,0.0,264.2,,,,
Montana,2000,124000.0,88,10912000.0,0.0,616.7,0.0,0.0,0.0,616.7,,,,
Montana,2001,136000.0,102,13872000.0,0.0,296.6,6.0,0.0,0.0,302.6,,,,
Montana,2002,134000.0,63,8442000.0,0.0,55.2,54.1,0.0,0.0,109.3,,,,
Montana,2003,145000.0,66,9570000.0,0.0,139.8,29.7,9.6,0.0,179.1,,,,
Montana,2004,140000.0,77,10780000.0,110.0,201.4,67.7,9.3,0.0,388.4,,,,
Montana,2005,130000.0,67,8710000.0,87.4,355.8,169.0,9.7,0.0,621.9,,,,
Montana,2006,132000.0,79,10428000.0,17.5,294.4,82.4,6.8,0.0,401.1,,,,
Montana,2007,135000.0,68,9180000.0,96.1,147.3,80.1,4.8,0.0,328.3,,,,
Montana,2008,134000.0,70,9380000.0,443.8,166.4,410.9,6.2,0.0,1027.3,,,,
Montana,2009,146000.0,70,10220000.0,621.9,2619.0,2471.6,4.9,0.0,5717.4,,,,
Montana,2010,157000.0,74,11618000.0,2595.9,5529.1,4624.7,6.4,0.0,12756.1,,,,
Montana,2011,145000.0,92,13340000.0,801.9,5994.0,5910.6,0.0,0.0,12706.5,,,,
Montana,2012,145000.0,52,7540000.0,1460.8,8595.8,3206.4,0.0,0.0,13263.0,,,,
Montana,2013,159000.0,94,14946000.0,1438.8,18253.6,5728.2,5.1,0.0,25425.7,,,,
Montana,2014,162000.0,88,14256000.0,2529.9,9591.7,5759.4,2.6,0.0,17883.6,,,,
Montana,2015,146000.0,83,12118000.0,0.0,1130.6,36.6,0.7,0.0,1167.9,,,,
Montana,2016,159000.0,77,12243000.0,0.0,172.0,137.0,0.0,0.0,309.0,,,,
Montana,2017,145000.0,72,10440000.0,,,,,,,,,,
Nebraska,1991,108000.0,67,7236000.0,,,,,,,,,,
Nebraska,1992,96000.0,75,7200000.0,,,,,,,,,,
Nebraska,1993,83000.0,70,5810000.0,,,,,,,,,,
Nebraska,1994,72000.0,55,3960000.0,,,,,,,,,,
Nebraska,1995,60000.0,73,4380000.0,0.0,30.1,0.0,0.0,0.0,30.1,,,,
Nebraska,1996,65000.0,75,4875000.0,0.0,1.9,0.0,0.0,0.0,1.9,,,,
Nebraska,1997,61000.0,67,4087000.0,0.0,539.3,0.0,0.0,0.0,539.3,,,,
Nebraska,1998,64000.0,70,4480000.0,0.0,591.3,0.0,0.0,0.0,591.3,,,,
Nebraska,1999,58000.0,77,4466000.0,0.0,396.8,0.0,0.0,0.0,396.8,,,,
Nebraska,2000,50000.0,87,4350000.0,0.0,2204.3,0.0,0.0,0.0,2204.3,,,,
Nebraska,2001,43000.0,48,2064000.0,0.0,1552.8,22.9,0.0,0.0,1575.7,,,,
Nebraska,2002,43000.0,75,3225000.0,0.0,363.3,306.0,0.0,0.0,669.3,,,,
Nebraska,2003,45000.0,74,3330000.0,0.0,135.7,409.1,0.0,0.0,544.8,,,,
Nebraska,2004,51000.0,89,4539000.0,31677.0,7570.2,4571.1,0.0,0.0,43818.3,,,,
Nebraska,2005,40000.0,68,2720000.0,36206.1,7809.4,8869.2,0.0,0.0,52884.7,,,,
Nebraska,2006,47000.0,73,3431000.0,22747.7,2761.9,8988.5,0.0,0.0,34498.1,,,,
Nebraska,2007,45000.0,49,2205000.0,31003.7,3883.7,14695.1,0.0,0.0,49582.5,,,,
Nebraska,2008,36000.0,67,2412000.0,52254.1,9830.7,19963.0,0.0,0.0,82047.8,,,,
Nebraska,2009,48000.0,56,2688000.0,52856.2,9245.6,34858.3,0.0,0.0,96960.1,,,,
Nebraska,2010,41000.0,55,2255000.0,27720.9,32164.3,40789.9,0.0,0.0,100675.1,,,,
Nebraska,2011,41000.0,59,2419000.0,74180.9,27016.1,37316.3,0.0,0.0,138513.3,,,,
Nebraska,2012,43000.0,65,2795000.0,115264.2,24340.8,47666.3,0.0,0.0,187271.3,,,,
Nebraska,2013,46000.0,60,2760000.0,134722.1,18239.1,49819.9,0.0,0.0,202781.1,,,,
Nebraska,2014,50000.0,75,3750000.0,135037.2,39838.2,51112.9,1.0,0.0,225989.3,,,,
Nebraska,2015,57000.0,48,2736000.0,0.0,5562.7,574.6,0.5,0.0,6137.8,,,,
Nebraska,2016,48000.0,46,2208000.0,0.0,2165.9,1421.9,0.0,0.0,3587.8,,,,
Nebraska,2017,42000.0,63,2646000.0,,,,,,,,,,
Nevada,1991,15000.0,54,810000.0,,,,,,,,,,
Nevada,1992,15000.0,65,975000.0,,,,,,,,,,
Nevada,1993,14000.0,52,728000.0,,,,,,,,,,
Nevada,1994,14000.0,54,756000.0,0.0,0.3,0.0,0.0,0.0,0.3,,,,
Nevada,1995,10000.0,29,290000.0,0.0,44.4,0.0,0.0,0.0,44.4,,,,
Nevada,1996,14000.0,61,854000.0,0.0,62.4,0.0,0.0,0.0,62.4,,,,
Nevada,1997,14000.0,61,854000.0,0.0,83.7,0.0,0.0,0.0,83.7,,,,
Nevada,1998,10000.0,46,460000.0,0.0,274.4,0.0,0.0,0.0,274.4,,,,
Nevada,1999,9000.0,45,405000.0,0.0,48.4,0.0,0.0,0.0,48.4,,,,
Nevada,2000,10000.0,35,350000.0,0.0,170.2,0.0,0.0,0.0,170.2,,,,
Nevada,2001,9000.0,50,450000.0,0.0,208.6,0.0,0.0,0.0,208.6,5.876263130434782,0.030838217391304337,0.287526429347826,0.06751649456521738
Nevada,2002,9000.0,62,558000.0,0.0,72.4,25.3,0.1,0.0,97.8,2.995051135057472,0.04121669252873564,0.061869807471264374,0.04489013793103449
Nevada,2003,6000.0,64,384000.0,0.0,192.6,30.4,0.3,0.0,223.3,2.3455944277108434,0.04138600602409636,0.013993472891566263,0.0024294789156626513
Nevada,2004,14000.0,55,770000.0,7.4,286.4,12.6,2.0,0.0,308.4,,,,
Nevada,2005,12000.0,46,552000.0,1.1,141.7,54.5,2.5,0.0,199.8,,,,
Nevada,2006,9000.0,37,333000.0,20.5,35.7,70.9,1.2,0.0,128.3,,,,
Nevada,2007,10000.0,28,280000.0,1.1,91.0,25.5,2.6,0.0,120.2,,,,
Nevada,2008,10000.0,29,290000.0,5.3,293.3,31.6,2.9,0.0,333.1,,,,
New Jersey,1991,11000.0,31,341000.0,,,,,,,,,,
New Jersey,1992,8000.0,22,176000.0,,,,,,,,,,
New Jersey,1993,9000.0,28,252000.0,,,,,,,,,,
New Jersey,1994,9000.0,33,297000.0,,,,,,,,,,
New Jersey,1995,8000.0,34,272000.0,0.0,378.4,0.0,0.0,0.0,378.4,,,,
New Jersey,1996,5000.0,45,225000.0,0.0,400.7,0.0,0.0,0.0,400.7,,,,
New Jersey,1997,10000.0,49,490000.0,0.0,179.6,0.0,0.0,0.0,179.6,,,,
New Jersey,1998,11000.0,49,539000.0,0.0,328.8,0.0,0.0,0.0,328.8,,,,
New Jersey,1999,10000.0,44,440000.0,0.0,581.2,0.0,0.0,0.0,581.2,,,,
New Jersey,2000,11000.0,35,385000.0,0.0,935.8,0.0,0.0,0.0,935.8,20.516870142061276,0.020298247910863508,6.284580405292479,0.5847216044568243
New Jersey,2001,11000.0,34,374000.0,0.0,570.5,3.6,0.0,0.0,574.1,22.521683557321786,0.0237586310211946,5.888234913294797,0.6027946683526008
New Jersey,2002,11000.0,40,440000.0,0.0,1761.2,48.9,0.0,0.0,1810.1,24.043559853424664,0.022333726027397274,5.432441253424656,0.5854465431506848
New Jersey,2003,10000.0,19,190000.0,0.0,455.1,129.3,0.0,0.0,584.4,21.919968784883725,0.0239048604651163,6.288758931201554,0.6338046511627908
New Jersey,2004,12000.0,27,324000.0,326.5,492.1,248.4,5.0,0.0,1072.0,19.22858799140401,0.02196575931232093,5.605732737822344,0.5181279799426934
New Jersey,2005,12000.0,32,384000.0,795.7,707.7,91.4,105.2,29.6,1729.6,19.828146913846144,0.023924295384615393,4.907980589230764,0.46712032769230727
New Jersey,2006,9000.0,36,324000.0,523.9,383.7,302.5,34.4,46.8,1291.3,17.47592888857939,0.024464342618384413,3.9079021086351,0.37701930362117
New Jersey,2007,9000.0,57,513000.0,488.8,584.8,194.8,26.5,9.2,1304.1,18.01340678711485,0.024157610644257723,3.652165428571432,0.2864126680672269
New Jersey,2008,9000.0,40,360000.0,542.2,448.8,147.2,467.5,32.7,1638.4,15.715290458955227,0.026259660447761186,3.2737211436567177,0.23712002238805976
New Jersey,2009,11000.0,32,352000.0,799.7,627.9,373.2,493.3,74.4,2368.5,,,,
New Jersey,2010,13000.0,35,455000.0,574.5,896.4,667.8,204.4,44.4,2387.5,,,,
New Jersey,2011,11000.0,41,451000.0,328.3,1257.1,342.0,630.8,171.6,2729.8,21.035292152298847,0.022285982758620693,1.9554864252873554,0.3588298247126436
New Jersey,2012,14000.0,33,462000.0,1433.6,1333.7,842.1,1029.7,64.7,4703.8,16.121450798611107,0.024930879166666663,1.2307175958333338,0.2907319305555554
New Jersey,2013,11000.0,44,484000.0,1716.7,874.5,1156.3,195.9,82.6,4026.0,15.203313904109578,0.02427351780821919,0.542906085616438,0.277739804109589
New Jersey,2014,12000.0,30,360000.0,1988.4,1220.4,235.7,875.7,139.2,4459.4,15.985459400000009,0.02379894520547948,0.5890153061643835,0.2784874575342464
New Jersey,2015,12000.0,27,324000.0,21.7,580.4,30.5,1015.2,215.4,1863.2,15.037328298630158,0.02434936894977171,0.29408717054794525,0.28480877602739724
New Jersey,2016,12000.0,27,324000.0,55.9,409.2,80.6,696.0,71.3,1313.0,,,,
New Jersey,2017,13000.0,28,364000.0,,,,,,,,,,
New Mexico,1991,20000.0,77,1540000.0,,,,,,,,,,
New Mexico,1992,18000.0,68,1224000.0,,,,,,,,,,
New Mexico,1993,18000.0,64,1152000.0,,,,,,,,,,
New Mexico,1994,19000.0,64,1216000.0,,,,,,,,,,
New Mexico,1995,19000.0,65,1235000.0,0.0,111.2,0.0,0.0,0.0,111.2,,,,
New Mexico,1996,15000.0,77,1155000.0,0.0,1547.7,0.0,0.0,0.0,1547.7,,,,
New Mexico,1997,15000.0,60,900000.0,0.0,1823.6,0.0,0.0,0.0,1823.6,,,,
New Mexico,1998,14000.0,55,770000.0,0.0,443.9,0.0,0.0,0.0,443.9,,,,
New Mexico,1999,15000.0,52,780000.0,0.0,385.7,0.0,0.0,0.0,385.7,,,,
New Mexico,2000,15000.0,64,960000.0,0.0,735.3,0.0,0.0,0.0,735.3,,,,
New Mexico,2001,10000.0,70,700000.0,0.0,426.2,0.6,0.0,0.0,426.8,,,,
New Mexico,2002,11000.0,44,484000.0,0.0,629.1,93.2,40.9,0.0,763.2,,,,
New Mexico,2003,6000.0,41,246000.0,0.0,722.6,62.0,22.9,0.0,807.5,,,,
New Mexico,2004,8000.0,44,352000.0,157.9,3143.2,255.7,134.0,0.0,3690.8,,,,
New Mexico,2005,7000.0,49,343000.0,682.3,3013.0,642.8,100.9,0.0,4439.0,,,,
New Mexico,2006,7000.0,48,336000.0,222.6,3587.4,227.6,58.4,0.0,4096.0,,,,
New Mexico,2007,6000.0,59,354000.0,478.1,3233.7,270.8,46.3,0.0,4028.9,,,,
New Mexico,2008,6000.0,48,288000.0,876.2,3192.4,307.6,42.6,0.0,4418.8,,,,
New Mexico,2009,7000.0,60,420000.0,661.2,2559.8,693.1,23.7,0.0,3937.8,,,,
New Mexico,2010,7000.0,66,462000.0,1111.4,2061.3,546.2,80.9,0.0,3799.8,,,,
New Mexico,2011,7000.0,56,392000.0,779.5,4876.6,975.6,23.7,0.0,6655.4,13.39721044067797,0.032708248587570585,0.40318047881355945,0.2054878121468926
New Mexico,2012,5000.0,52,260000.0,2160.8,1612.1,715.7,6.7,0.0,4495.3,13.742087632311987,0.0319654679665738,0.646937076601672,0.18437641922005557
New York,1991,77000.0,62,4774000.0,,,,,,,,,,
New York,1992,70000.0,66,4620000.0,,,,,,,,,,
New York,1993,65000.0,62,4030000.0,,,,,,,,,,
New York,1994,68000.0,68,4624000.0,,,,,,,,,,
New York,1995,70000.0,75,5250000.0,0.0,1232.5,0.0,0.0,0.0,1232.5,,,,
New York,1996,68000.0,80,5440000.0,0.0,2217.1,0.0,0.0,0.0,2217.1,,,,
New York,1997,72000.0,60,4320000.0,0.0,1879.7,0.0,0.0,0.0,1879.7,,,,
New York,1998,65000.0,80,5200000.0,0.0,1608.8,0.0,0.0,0.0,1608.8,,,,
New York,1999,69000.0,70,4830000.0,0.0,2334.9,0.0,0.0,0.0,2334.9,,,,
New York,2000,58000.0,80,4640000.0,0.0,2148.3,0.0,0.0,0.0,2148.3,23.11908072659379,0.021285593078324234,7.190592403961742,0.4522752757741345
New York,2001,53000.0,70,3710000.0,0.0,3265.2,0.0,0.0,0.0,3265.2,24.97206992986302,0.021474501872146112,7.782704412420094,0.48872517047945185
New York,2002,60000.0,98,5880000.0,0.0,12341.9,295.6,0.0,0.0,12637.5,23.905821637077608,0.021805974977168945,6.820850912283106,0.44046503493150696
New York,2003,67000.0,72,4824000.0,0.0,2100.9,458.0,0.0,0.0,2558.9,22.791911788584475,0.02143926073059363,7.171518536529676,0.5344790639269408
New York,2004,64000.0,67,4288000.0,195.7,2201.9,977.9,99.2,70.3,3545.0,21.02587874195507,0.020521126442015775,7.105735396402552,0.43894675812082573
New York,2005,59000.0,73,4307000.0,752.2,2556.1,1153.9,570.5,1552.2,6584.9,21.38863563817353,0.022311335342465752,7.607358349589042,0.4005371110502288
New York,2006,58000.0,64,3712000.0,1417.8,2174.4,2009.4,3508.6,1329.7,10439.9,19.510546793424638,0.02304054876712329,4.986356463447486,0.3263930580365297
New York,2007,53000.0,57,3021000.0,5398.3,2053.9,4548.6,724.8,1162.1,13887.7,19.276368108401822,0.022218958036529672,5.429887885068492,0.37982381150684963
New York,2008,50000.0,70,3500000.0,7010.1,3272.2,1420.9,3287.3,1660.6,16651.1,16.767721142805105,0.02459580806010928,4.585860322950824,0.3163329883652095
New York,2009,45000.0,65,2925000.0,7854.8,2846.6,1764.8,3748.7,3734.7,19949.6,13.06404309899545,0.02503401648401826,3.4387754632191734,0.24268524762557056
New York,2010,45000.0,64,2880000.0,4970.4,3743.7,2583.9,4216.3,3655.0,19169.3,14.73444706378996,0.02648828246575342,3.520042081575345,0.33647651093607306
New York,2011,49000.0,56,2744000.0,10515.4,3369.5,4264.2,4339.4,2439.6,24928.1,12.917295340091316,0.02621951004566211,2.445786457557078,0.27927074981735145
New York,2012,51000.0,51,2601000.0,11006.8,6886.2,3483.3,2382.7,2385.5,26144.5,18.1088380601093,0.024575811475409836,2.5161940088797827,0.3434512841530054
New York,2013,55000.0,48,2640000.0,19919.1,12241.7,5150.3,3126.4,3885.8,44323.3,17.940741172602745,0.024607638356164387,1.8057460705479462,0.3055453910958903
New York,2014,60000.0,55,3300000.0,17458.9,11993.6,5763.1,2931.1,3482.3,41629.0,17.01252654657533,0.023952805479452048,1.4705842150684927,0.2743089897260274
New York,2015,58000.0,62,3596000.0,4.8,1199.2,899.9,3811.2,1367.5,7282.6,17.220064035616435,0.023661672602739707,1.0116450513698632,0.2632781678082192
New York,2016,64000.0,57,3648000.0,10.0,1526.1,975.4,4208.4,2904.2,9624.1,17.758305871900827,0.02405038429752067,1.0494407830578516,0.2931496528925619
New York,2017,57000.0,56,3192000.0,,,,,,,,,,
North Carolina,1991,18000.0,58,1044000.0,,,,,,,,,,
North Carolina,1992,15000.0,45,675000.0,,,,,,,,,,
North Carolina,1993,15000.0,53,795000.0,,,,,,,,,,
North Carolina,1994,15000.0,59,885000.0,,,,,,,,,,
North Carolina,1995,12000.0,52,624000.0,0.0,610.6,0.0,0.0,0.0,610.6,,,,
North Carolina,1996,12000.0,44,528000.0,0.0,1881.2,0.0,0.0,0.0,1881.2,,,,
North Carolina,1997,8000.0,58,464000.0,0.0,8065.8,0.0,0.0,0.0,8065.8,,,,
North Carolina,1998,8000.0,59,472000.0,0.0,6576.4,0.0,0.0,0.0,6576.4,,,,
North Carolina,1999,9000.0,46,414000.0,0.0,3549.8,0.0,0.0,0.0,3549.8,,,,
North Carolina,2000,11000.0,49,539000.0,0.0,2145.2,0.0,0.0,0.0,2145.2,15.791237882075475,0.03349533569182389,3.705339074685534,0.650650044025157
North Carolina,2001,13000.0,44,572000.0,0.0,3898.4,0.0,0.0,0.0,3898.4,14.220693878504672,0.03291314953271027,3.179974514018696,0.5557541156542055
North Carolina,2002,16000.0,42,672000.0,0.0,3016.9,2331.3,0.0,0.0,5348.2,12.260485665116283,0.033909602325581406,2.649194796511629,0.44520487751938026
North Carolina,2003,10000.0,44,440000.0,0.0,2504.1,1090.6,0.0,0.0,3594.7,12.62170557844961,0.029250277364341097,2.6912498768217064,0.5059971901550387
North Carolina,2004,9000.0,40,360000.0,4368.0,5573.4,1280.5,53.1,28.3,11303.3,11.326790376744182,0.029925772868217067,2.177978528682172,0.4571589329457364
North Carolina,2005,10000.0,54,540000.0,3804.9,6303.5,1130.8,81.7,199.4,11520.3,12.433632451162794,0.03203882790697675,2.156198390697676,0.5177355674418606
North Carolina,2006,10000.0,50,500000.0,4395.6,7366.0,7042.1,565.0,440.6,19809.3,12.285188430555552,0.03240122222222222,2.6581683935185207,0.4035735486111112
North Carolina,2007,12000.0,45,540000.0,8126.6,4319.2,6838.4,134.5,218.7,19637.4,13.897439728767122,0.029462978082191782,2.942485726027396,0.37600124999999984
